,scopus_id,author
6052,7005274207,"Shannon, Laura"
6053,57208356912,"Hsee, Christopher K."
6054,7004857948,"Weekes, John R."
6055,7004526358,"Neufeld, Victor"
6056,6506548815,"Zivney, Olivia"
6057,7801469690,"Brentar, John"
6058,25933737700,"Weiss, Felicia"
6059,7003350269,"Heatherton, Todd F."
6060,7004508963,"Monteith, Margo J."
6061,6508304698,"Zuwerink, Julia R."
6062,7005287437,"Elliot, Andrew J."
6063,35606195800,"Neimeyer, Greg J."
6064,25933567800,"Rareshide, Margaret B."
6065,57196714293,"Drake, Roger A."
6066,35945863300,"Downing, James W."
6067,16025617400,"Shoham, Shelley Bloomfield"
6068,7102343546,"Ritter, Christian"
6069,7005161781,"McCoy, Sue Boney"
6070,6701862498,"Novacek, Jill"
6071,7004650409,"Bless, Herbert"
6072,25933021100,"Klumpp, Gisela"
6073,25933384400,"Rittenauer-Schatka, Helga"
6074,25933530600,"Simons, Annette"
6075,6602359110,"Weenig, Mieneke W.H."
6076,6602719008,"Midden, Cees J.H."
6077,25933359400,"Sowerby, David"
6078,36845923300,"Creighton, Andrew"
6079,36800112300,"Fry, Gregory"
6080,55435408800,"Smith, Vicki L."
6081,7006305955,"Aron, Elaine N."
6082,25933575600,"Tudor, Michael"
6083,55424644400,"Nelson, Greg"
6084,25933559500,"Smart, S. April"
6085,7004631543,"Christenfeld, Nicholas J.S."
6086,36977299500,"Ravina, Bernard"
6087,16426752400,"Bilous, Frances"
6088,7005670009,"Spangler, William D."
6089,7102060999,"House, Robert J."
6090,6603214336,"Karau, Steven J."
6091,6603778071,"Statham, Dixie"
6092,7201403500,"Jamieson, Graham A."
6093,6603046435,"Fridlund, Alan J."
6094,6506669362,"VanderStoep, Scott W."
6095,6603749252,"Hollingshead, Andrea B."
6096,25933644400,"Whitney, Gregory A."
6097,8407110500,"Slovik, Linda F."
6098,7005347324,"Lipkus, Isaac"
6099,57199130992,"Wong, Maria Mei ha"
6100,7404470843,"Moore, Marlin K."
6101,7005719430,"Neimeyer, Robert A."
6102,7102496858,"Kameda, Tatsuya"
6103,6506211091,"Hoyt, Irene P."
6104,6506287984,"Register, Patricia A."
6105,6505734740,"Gomberg-Kaufman, Susan"
6106,6503930095,"Blainey, Kathleen"
6107,56006390400,"Bursik, Krisanne"
6108,7003970493,"Schooler, Jonathan W."
6109,6603440423,"Glisky, Martha L."
6110,57200831552,"Tataryn, Douglas J."
6111,7003404135,"Tobias, Betsy A."
6112,6603423774,"Mearns, Jack"
6113,7005276692,"Milano, Matthew"
6114,34572659400,"Ormel, Johan"
6115,6505974930,"Usala, Paul D."
6116,7005754371,"Hertzog, Christopher"
6117,55465301500,"Hunt, Julie R."
6118,6603413995,"Desforges, Donna M."
6119,24353426800,"Ramsey, Shawna L."
6120,16219526100,"Mason, Julie A."
6121,7102144778,"Van Leeuwen, Marilyn D."
6122,7402556860,"West, Sylvia C."
6123,16441940100,"Miyake, Kunitate"
6124,6603807530,"Hodgins, Holley S."
6125,55920696400,"Wohlfarth, Tamar"
6126,6603903833,"Fiske, Alan Page"
6127,7006820587,"Haslam, Nick"
6128,7006079074,"Bagby, R. Michael"
6129,57202725231,"Cox, Brian J."
6130,6601979674,"Kobak, R. Rogers"
6131,6602189872,"Maheswaran, Durairaj"
6132,7201363673,"Buck, Michelle L."
6133,35961045500,"Lunt, Peter K."
6134,6602611079,"Ketelaar, Timothy"
6135,6602181725,"Mendolia, Marilyn"
6136,7103042872,"Morse, Marjorie B."
6137,57197222847,"Waikar, Sachin V."
6138,7003268458,"Dryer, D. Christopher"
6139,20836261300,"Tarnow, Eugen"
6140,6602670289,"Ghannam, Jess"
6141,7004023849,"Mathis, Lynda C."
6142,24324763900,"Gleicher, Faith"
6143,7005557909,"Moffitt, Terrie E."
6144,7003965654,"Bartholomew, Kim"
6145,7201998494,"Webster, Donna M."
6146,6508078307,"Jiwani, Nizar"
6147,6603023745,"Roskos-Ewoldsen, David R."
6148,16218186800,"Baker, Sharon L."
6149,6508071822,"Pavot, William"
6150,57212529933,"Allman, Amanda"
6151,35598016400,"Smith, David A."
6152,7006838405,"Carlo, Gustavo"
6153,7102095182,"Poulin, Rick"
6154,7102575134,"Shea, Cindy"
6155,6602401294,"Slingsby, Jacqueline K."
6156,6603760282,"Harrell, Kevin L."
6157,36956802900,"Peekna, Heli M."
6158,19436612200,"Todd, R. Matthew"
6159,7003942397,"Pratto, Felicia"
6160,6603605649,"Lafreniere, Kathryn"
6161,7101810363,"Gurevich, Maria"
6162,7005376591,"Troyer, Debra"
6163,57212958946,"Switzer, Galen"
6164,7005250794,"Speer, Anna L."
6165,7006828472,"Fujita, Frank"
6166,6701776906,"Sandvik, Ed"
6167,7403275543,"Ryan, Carey S."
6168,7005218894,"Melton, R. Jeffrey"
6169,7402792644,"Greenberg, Melanie A."
6170,57192807266,"Kennedy-Moore, Eileen"
6171,55941727700,"Newman, Michelle G."
6172,7202937432,"Elliott, Timothy R."
6173,6603137179,"Witty, Thomas E."
6174,7003721946,"Herrick, Stephen"
6175,16227251400,"Hoffman, Josephine T."
6176,7202632350,"Allen, Karen M."
6177,57203474627,"Tomaka, Joe"
6178,7005345737,"Kelsey, Robert M."
6179,6701853154,"Story, Amber L."
6180,24455405500,"Weldon, Elizabeth"
6181,6701676137,"Jehn, Karen A."
6182,55430006800,"Shah, Priti Pradhan"
6183,7006568395,"Thoma, Stephen J."
6184,7005900423,"Rest, James R."
6185,7006244849,"McGee, Linda"
6186,7103042680,"Doty, Richard M."
6187,7401663064,"Peterson, Bill E."
6188,6604024030,"Vangelisti, Anita L."
6189,6507419415,"Wrabetz, Amy B."
6190,7401904144,"Schneider, Stephen G."
6191,7005944031,"Kemeny, Margaret E."
6192,8309863200,"Dudley, Jan"
6193,6504288724,"Miller-Herringer, Terry"
6194,7101731001,"Byrne, Barbara M."
6195,6602447531,"Morrel-Samuels, Palmer"
6196,6701384376,"Colasante, Christina"
6197,8645004500,"Robbins, Ann S."
6198,15047844900,"Clark, Heather"
6199,7006783369,"Schuller, Regina A."
6200,16442572100,"Rigby, Scott"
6201,25951838100,"Castillo, Sylvia R."
6202,7202789659,"Katz, Lori"
6203,6507371695,"Sheedy, Collette F."
6204,25933309700,"Lehn, Daniel A."
6205,6504703884,"Tedlie, Judith C."
6206,25723686800,"Perie, Marianne"
6207,7007115090,"Vermeulen, Sandra C."
6208,6602137442,"Carpendale, Jeremy I."
6209,16226295300,"Bush, Alice"
6210,35090474600,"Schneider, Margaret L."
6211,16448150300,"Levit, David B."
6212,57192996189,"Alfieri, Thomas"
6213,6603051673,"Deppe, Roberta K."
6214,16226756300,"Gordon, Lesley J."
6215,7101815614,"Raymond, Paula"
6216,55829087000,"Vookles, Jennifer"
6217,6504692579,"Berenstein, Veronica"
6218,57189187052,"Slade, L. Allen"
6219,7005668656,"Rush, Michael C."
6220,6506605604,"Kowaz, Andrea M."
6221,25933375200,"Smith, Hebert L."
6222,6507058640,"Dechter, Aimée"
6223,7403874812,"Harris, Cheri"
6224,57212280475,"Anderson, John R."
6225,6701568055,"Holleran, Sharon A."
6226,7007061262,"Irving, Lori M."
6227,7003617408,"Sigmon, Sandra T."
6228,24308869500,"Yoshinobu, Lauren"
6229,7102575931,"Gibb, June"
6230,6504746912,"Langelle, Charyle"
6231,6603582895,"Harney, Pat"
6232,36728708400,"Meadows, Sarah"
6233,25933279500,"Nachshon, Orna"
6234,36730525800,"Reid, Douglas B."
6235,6701732501,"Sattler, David N."
6236,7004265909,"Trafimow, David"
6237,7403437925,"Goto, Sharon G."
6238,7006179003,"Haugen, Julie"
6239,6506591998,"Manion, Andrew P."
6240,16442588800,"Romanczyk, Ann"
6241,7102188239,"Holden, Ronald R."
6242,35612752400,"Kroner, Daryl G."
6243,6602486243,"Fekken, G. Cynthia"
6244,6508356339,"Popham, Suzanne M."
6245,6603562680,"Kilduff, Martin"
6246,7202178627,"Stewart, Tracie L."
6247,36771577300,"Buttram, Robert T."
6248,56256943700,"Cunningham, John A."
6249,16412911800,"Krismer, Kirsten"
6250,7403617217,"Peterson, Randall S."
6251,7006340601,"McGuire, Charles"
6252,56143182200,"Chang, Shi jie"
6253,25932732500,"Feld, Peter"
6254,6701688887,"Spellman, Barbara A."
6255,7403353347,"Cohen, Geoffrey L."
6256,25933309800,"Lynch, Laure"
6257,36887357900,"Duan, Changming"
6258,25932718700,"Glass, Beth"
6259,25933504200,"Raso-Knott, Patricia A."
6260,7006066625,"Sanna, Lawrence J."
6261,7403642964,"Stewart, Dennis D."
6262,56959025500,"Gallaher, Peggy E."
6263,25933440600,"Soffin, Sonia"
6264,55361661700,"Brown, Richard"
6265,25933171100,"Ley, Janine"
6266,25933056700,"Kohlhepp, Kyle"
6267,6504200190,"Kusulas, Jeffrey W."
6268,6603241000,"Hervig, Linda K."
6269,7004645285,"Vickers, Ross R."
6270,6603764772,"Kugler, Karen"
6271,7401524474,"Butler, Ruth"
6272,6701624574,"Woike, Barbara"
6273,35983290700,"Hyman, Lester M."
6274,6602742509,"Drigotas, Stephen M."
6275,6602970484,"Deshaies, Paul"
6276,6506070842,"Cuerrier, Jean Pierre"
6277,7102140814,"Pelletier, Luc G."
6278,55442342400,"Mongeau, Claude"
6279,35868877100,"Zuber, Johannes A."
6280,6603280171,"Crott, Helmut W."
6281,57198049945,"Werner, Joachim"
6282,55952355200,"Osborne, Randall E."
6283,56182089500,"Brauer, Markus"
6284,25933169000,"McNulty, Shawn E."
6285,6603583453,"Giuliano, Traci A."
6286,25932666400,"Benson, J. Eric"
6287,7202926325,"McCann, Stewart J.H."
6288,57195113234,"Novick, Natalie J."
6289,36867413200,"Lord, Kelley A."
6290,7403706966,"Richards, Jane M."
6291,7004153386,"Uchino, Bert N."
6292,6601982977,"Crites, Stephen L."
6293,6506079260,"Snydersmith, Mary A."
6294,56172169200,"Smith, Gregory"
6295,7006336471,"Berntson, Gary G."
6296,35573798900,"Josephs, Robert A."
6297,6603610319,"Larrick, Richard P."
6298,6601906840,"Vanable, Peter A."
6299,6602336781,"Gruenfeld, Deborah H."
6300,7102322546,"Newton, Tamara L."
6301,7004525312,"Horner, Caryl"
6302,7003988304,"Kashy, Deborah A."
6303,27171235500,"Chu, Ling chuan"
6304,56451277000,"Butler, Andrew C."
6305,7006868555,"Kendler, K. S."
6306,6604026300,"Duval, Thomas Shelley"
6307,6602198497,"Mulilis, John Paul"
6308,56363655700,"Lipson, Abigail"
6309,24584412100,"Holstein, Carolyn"
6310,6602099669,"Huh, Eileen"
6311,7005080329,"Mauro, Robert"
6312,55495559200,"Sato, Kaori"
6313,57199135096,"Tucker, John"
6314,6505890738,"Searcy, Eileen"
6315,6603917440,"Fussell, Susan R."
6316,7004119038,"Giesler, R. Brian"
6317,6602694435,"Stroessner, Steven J."
6318,7402964111,"Wagner, Patricia E."
6319,16226668600,"Fletcher, Carey"
6320,6701497947,"Gramzow, Richard H."
6321,7101785562,"Moser, Donald V."
6322,7202148072,"Wheeler, Robert E."
6323,36794945200,"Doss, Robert C."
6324,7102431174,"Marshall, Nancy L."
6325,7402620193,"Singer, Judith D."
6326,6504186176,"DiGeronimo, Kenneth"
6327,24309607100,"Biek, Michael"
6328,6504819424,"Von Hendy, Holly M."
6329,35234606900,"Parker, Louise E."
6330,7102396720,"Monroe, Scott M."
6331,6603861454,"Schotte, David E."
6332,7005267586,"Moskowitz, Gordon B."
6333,16228252900,"Roman, Robert J."
6334,6701749809,"Cairns, Kenneth J."
6335,6602382064,"Giltrow, Mark"
6336,16228466500,"Taylor, Levi"
6337,6701418966,"Showers, Carolin J."
6338,56522879600,"Govender, Rajen"
6339,7006524972,"Milich, Richard"
6340,6603416844,"Corbitt, Elizabeth M."
6341,16412403800,"Hoover, Daniel W."
6342,7202710035,"Brady, Marianne"
6343,35617034400,"Brennan, Kelly A."
6344,15750467000,"Hughes, Pamela"
6345,6603599462,"Coad, Mary Lou"
6346,6506374124,"Adlin, Richard"
6347,6508351362,"Setterlund, Marc B."
6348,6507134502,"Wherry, Mary Beth"
6349,6701838152,"Hofstee, Willem K.B."
6350,7003310323,"De Raad, Boele"
6351,7404189470,"Lewis, Megan A."
6352,7801333423,"Ruef, Anna M."
6353,6506866492,"Zuschlag, Michael K."
6354,57018892000,"Elliot, Lisa B."
6355,7005141368,"Waterman, Alan S."
6356,6602803680,"Felix-Ortiz, Maria"
6357,7401615040,"Simon, Linda"
6358,57154465900,"Chatel, Dan"
6359,6602262854,"Harpster, Lora"
6360,7402338409,"Morgan, Carolyn"
6361,7202760498,"Ford, Thomas E."
6362,7005733512,"Aubé, Jennifer"
6363,6701792101,"Aspinwall, Lisa G."
6364,57212302107,"Rodriguez, Richard"
6365,16227207200,"Herbert, Mark"
6366,6701705181,"York, Katie L."
6367,6603681302,"Tafarodi, Romin W."
6368,55420552900,"Perry, Mark"
6369,7005871044,"Kirkpatrick, Lee A."
6370,35547584300,"Joiner, Thomas E."
6371,8913668500,"Ball, Samuel A."
6372,7202876939,"Hui, Chun"
6373,7101741164,"Poole, Gary D."
6374,8551864500,"Silva, Christopher E."
6375,57196642614,"Spielman, Lisa A."
6376,7403557703,"Jacobs, Janis E."
6377,7102525113,"McIntyre, Curtis W."
6378,6506613359,"Hamaker, Stacy"
6379,6506631786,"Shuster, Paul L."
6380,7005253843,"Harrigan, Jinni A."
6381,35430449600,"Whitbeck, Les B."
6382,35426690700,"Hoyt, Dan R."
6383,35431942800,"Simons, Ronald L."
6384,7005923956,"Conger, Rand D."
6385,35425562800,"Lorenz, Frederick O."
6386,7006803005,"Huck, Shirley"
6387,24316063300,"Burling, John"
6388,57207907325,"Pinel, Elizabeth C."
6389,6504178081,"Losow, Jeffrey I."
6390,7403900209,"Murphy, Mark M."
6391,14031000700,"Costanzo, Paul"
6392,24575538000,"Shantz, David W."
6393,6507692029,"Regev, Yechiela"
6394,55751744332,"MacLeod, Colin"
6395,55436034300,"Campbell, Lynlee"
6396,6506261621,"Omar, Adnan"
6397,6602320275,"Pitre, Urvashi"
6398,6507179975,"Lashley, Brian R."
6399,24371021500,"Skaggs, Lynn M."
6400,7102433706,"Kirk, C. T."
6401,36755079200,"Green, Beth L."
6402,25933535400,"Rusch, Anthony J."
6403,36830749000,"Braverman, Debra L."
6404,25932797800,"Evans, Temperance W."
6405,36747731000,"Ramírez, Encarnación"
6406,7102316575,"Maldonado, Antonio"
6407,6602974021,"Martos, Rafael"
6408,7005231165,"Saucier, Gerard"
6409,7102976604,"Parks, Craig D."
6410,7004564864,"Hulbert, Lorne"
6411,7201859215,"Bruce, M. Nadine"
6412,25933545200,"Smollan, Danny"
6413,56618900200,"Ageyev, Vladimir S."
6414,8648827200,"Abalakina-Paap, Marina A."
6415,57207513032,"Trafton, J. Gregory"
6416,7403215107,"Turner, Marlene E."
6417,36897747800,"Probasco, Preston"
6418,57191509445,"Leve, Craig"
6419,7006925892,"Acker, Michele"
6420,8113802700,"Cook-Flannagan, Carol"
6421,57196878185,"Doll, Jörg"
6422,25932808500,"Erickson, Grant A."
6423,36865295800,"Kennedy, Chris"
6424,36786253300,"De St. Aubin, Ed"
6425,25933549300,"Speicher, Hilda"
6426,57193638229,"Nelligan, Julia S."
6427,7201719552,"Lopez, David F."
6428,6603253949,"Liebler, Anette"
6429,7202241146,"Schmitt, Bernd H."
6430,7006848564,"Dubé, Laurette"
6431,57190360639,"Leclerc, France"
6432,6507832245,"Keith Simonton, Dean"
6433,57170295800,"Sideris, John"
6434,6505583554,"Stubing, Mari Jo"
6435,7202050225,"Holloway, James"
6436,6603897847,"Woodall, Karen L."
6437,6701873927,"Zebrowitz, Leslie A."
6438,7202013908,"Olson, Karen"
6439,7102165277,"Hoffman, Karen"
6440,6603761112,"Seidlitz, Larry"
6441,57193977544,"Buehler, Roger"
6442,8554740400,"Giannopoulos, Constantina"
6443,7006778132,"Butcher, Ann Houston"
6444,7006173643,"Link, Karen E."
6445,55450031700,"Edwards, John A."
6446,7006216029,"Barrera, Manuel"
6447,6701705891,"Rogosch, Fred"
6448,57203278176,"Aspinwall, Lisa G."
6449,35613807200,"Murphy, Sheila T."
6450,7004191403,"Donahue, Eileen M."
6451,7201586069,"Robins, Richard W."
6452,7402979014,"Roberts, Brent W."
6453,7404385954,"Green, Donald P."
6454,7402631836,"Goldman, Susan Lee"
6455,36595943600,"Thompson, Erik P."
6456,6507411930,"Hazlewood, J. Douglas"
6457,15222517200,"Meier, Gerd H."
6458,6506334359,"Meleshko, Ken G.A."
6459,7006475260,"Kasser, Tim"
6460,7101942625,"Haynes, Kelly N."
6461,7102545416,"Pope, Lois K."
6462,7402797419,"Walker, William D."
6463,57196499021,"Rowe, Robert C."
6464,7005901610,"Quinsey, Vernon L."
6465,57197563486,"Magnus, Keith"
6466,6603236336,"Wojciszke, Bogdan"
6467,25932671300,"Brycz, Hanna"
6468,6603613122,"Wiesenfeld, Batia"
6469,7201906946,"Reed, Thomas"
6470,7203009092,"Grover, Steven"
6471,55483432800,"Martin, Christopher"
6472,6701392404,"Bluck, Susan"
6473,7202409405,"Sullivan, Linda A."
6474,7101771925,"Hodge, Carole N."
6475,55464689600,"Ward, David W."
6476,25932659300,"Achee, John W."
6477,6602907515,"McHoskey, John W."
6478,57201029914,"Bane, Cynthia M."
6479,7006699423,"Dowd, Timothy G."
6480,55138333000,"Gonzalez, Richard"
6481,25933400600,"Pembroke, Maceo"
6482,8713232500,"Islam, Mir Rabiul"
6483,35585973300,"Olsen, Nils"
6484,7003342970,"Brouwers, Melissa C."
6485,6701364661,"Petrinovich, Lewis"
6486,19535860100,"O'Neill, Patricia"
6487,57202472621,"Jorgensen, Matthew"
6488,56289469700,"Anderson, Sharon C."
6489,7003799526,"Rudman, Laurie A."
6490,7404605569,"Klein, Jill G."
6491,7203028868,"Carpenter, Sandra L."
6492,25933292600,"Li, Fan"
6493,7005704624,"Riemann, Rainer"
6494,7004192865,"Angleitner, Alois"
6495,7004628574,"Stelmack, Robert M."
6496,7004620037,"Houlihan, Michael"
6497,24321748200,"McGarry-Roberts, Patricia A."
6498,24787350500,"Henry, Susan M."
6499,6602485758,"Baradell, Janet Garvey"
6500,6603946209,"von Hippel, William"
6501,7004414202,"Jonides, John"
6502,7103261398,"Narayan, Sowmya"
6503,35865194200,"Schmitz, Bernhard"
6504,7004499065,"Sugimori, Shinkichi"
6505,7004453966,"Newsom, Jason T."
6506,7004525217,"Ellemers, Naomi"
6507,25933076700,"Knippenberg, Ad van"
6508,7004139484,"Ambady, Nalini"
6509,8677912800,"Leitten, Christopher L."
6510,7102460103,"Burgess, Cheryl A."
6511,25933410400,"Roncon, Vera"
6512,6506275856,"Wallace-Capretta, Suzanne"
6513,7102027937,"Cross, Patricia A."
6514,7101948065,"Frey, Kurt P."
6515,6507430934,"Jurney, James"
6516,6602073562,"Dzindolet, Mary T."
6517,7101994058,"McDonald, Hugh E."
6518,7102530724,"Levesque, Maurice J."
6519,6601975841,"Jensen-Campbell, Lauri A."
6520,25933494000,"Shebilske, Laura J."
6521,8094664000,"Lundgren, Sharon R."
6522,8680541200,"Bannerman, Ann"
6523,6603210458,"Kasof, Joseph"
6524,37960997500,"Lee, Ju Young"
6525,7201422023,"Matthews, Gerald A."
6526,6603765216,"Harley, Trevor A."
6527,56434178600,"Zeiger, Joanna S."
6528,56146537900,"Illingworth, K. S.Shaun"
6529,8534928500,"Gigone, Daniel"
6530,36873559100,"Akimoto, Sharon A."
6531,25932609500,"Biggs, Earlene"
6532,25932555200,"Cini, Marie A."
6533,6602479495,"Boninger, David S."
6534,57136191800,"Chuang, Yao C."
6535,6602298026,"Berent, Matthew K."
6536,25932590900,"Carnot, Catherine G."
6537,7004684840,"Neter, Efrat"
6538,6602698835,"Doosje, Bertjan"
6539,25933016900,"Jans, Liesbeth G.J.M."
6540,25933068000,"Hopstaken, Liliane E.M."
6541,7003498349,"Britt, Thomas W."
6542,7403103916,"Mitchell, Gregory"
6543,7004020856,"Ordóñez, Lisa D."
6544,35756113600,"Murray, Sandra L."
6545,25933321800,"Lussier, Julianne B."
6546,6506056178,"Servis, Laura J."
6547,57197399977,"Haddock, Geoffrey"
6548,7005191195,"Hardin, Curtis D."
6549,7103401959,"Rothman, Alexander J."
6550,7006347224,"Fredrickson, Barbara L."
6551,25932911900,"Groth, Gary E."
6552,7003908817,"Trost, Melanie R."
6553,8687978600,"Schumann, David W."
6554,10640326100,"Richman, Steven A."
6555,6602752963,"Strathman, Alan"
6556,7201942418,"Cook, William L."
6557,6602142819,"Joireman, Jeff"
6558,25933608400,"Teta, Paul"
6559,7102626089,"Kraft, Michael"
6560,57196023174,"Ouellette, Suzanne C.Kobasa"
6561,7402063017,"Shapiro, Debra L."
6562,7102436921,"Brett, Jeanne M."
6563,7402751884,"Gross, James J."
6564,6602128532,"Haidt, Jonathan"
6565,7004488074,"Koller, Silvia H."
6566,7101872325,"Dias, Maria G."
6567,6506325179,"Zanakos, Sophia"
6568,7402967277,"Wallace, John F."
6569,6503996625,"Skolaski, Renée L."
6570,6504277719,"Oreland, Karin M."
6571,7801592807,"Mattek, Patric W."
6572,7004535398,"Elder, Katherine A."
6573,7005031271,"McNeely, Judith"
6574,35331890400,"Alexander, Mary Jane"
6575,6701693964,"Pozo, Christina"
6576,7403485167,"Harris, Suzanne D."
6577,6508151397,"Noriega, Victoria"
6578,7404644148,"Robinson, David S."
6579,7005052776,"Ketcham, Alfred S."
6580,35468254100,"Moffat, Frederick L."
6581,56817742300,"Clark, Kimberley C."
6582,7102909026,"Weller, Aron"
6583,36884398900,"Burnley, M. Caroline E."
6584,6701895973,"Sneed, Carl D."
6585,6602816381,"Cornwell, Beth"
6586,6602675832,"Klem, Adena"
6587,6506825228,"Sobolew-Shubin, Alexandria"
6588,7006376320,"Galbraith, Michael E."
6589,6602945316,"Schwankovsky, Lenore"
6590,6504415796,"Cruzen, Dana"
6591,7003922794,"Lyubomirsky, Sonja"
6592,7003636691,"Roese, Neal J."
6593,57191877305,"Marco, Chris"
6594,7202579839,"Grossman, Michele"
6595,6602800554,"Tyszka, Tadeusz"
6596,6701785140,"Priester, Joseph R."
6597,35499396400,"Tyrrell, David A.J."
6598,35429650000,"Smith, Andrew P."
6599,6508100087,"Libero, Deborah Z."
6600,7005692387,"Putnam, Priscilla"
6601,6603085560,"Haynes, O. Maurice"
6602,7102672259,"McIntosh, Daniel N."
6603,6603617624,"Kaniasty, Krzysztof"
6604,7103215703,"Norris, Fran H."
6605,7201917997,"Spencer, Steven J."
6606,57197626693,"Lynch, Michael"
6607,7401465760,"Tucker, Joan S."
6608,6603756261,"Tomlinson-Keasey, Carol"
6609,35431669200,"Schwartz, Joseph E."
6610,7004702091,"Wingard, Deborah L."
6611,7005209601,"Criqui, Michael H."
6612,6701609783,"Mankowski, Tracie A."
6613,7501492479,"Lee, Hoon Koo"
6614,7006474410,"Whisman, Mark A."
6615,35965700700,"Kwon, Paul"
6616,7202342048,"Hoffman, William S."
6617,7003470456,"Broman, Clifford L."
6618,24523250000,"Rauma, David"
6619,6602504631,"Judice, T. Nicole"
6620,6507755601,"Virdin, Lynn M."
6621,7102242559,"Carrillo, Mary A."
6622,6602689838,"van Ryn, Michelle"
6623,57206427041,"Blue, Jay"
6624,6603042764,"Cortez, Victoria"
6625,6601975319,"Fleck, Karen"
6626,6506335551,"Kopeikin, Hal"
6627,37666722200,"Lewis, Jeffrey Clayton"
6628,7202572570,"Lyon, Judith E."
6629,7004871949,"Patrick, Brian C."
6630,6701785358,"Madey, Scott F."
6631,7202001350,"King, Kristi"
6632,6603915947,"Lemieux, Andrine M."
6633,7005610037,"Coe, Christopher L."
6634,7005891989,"Bullock, Wesley A."
6635,7003704159,"Gilliland, Kirby"
6636,7202651395,"Ernst, John M."
6637,6701735576,"Salomon, Kristen"
6638,7005706535,"Cornell, David P."
6639,36804310000,"Sun, Chien Ru"
6640,7202448222,"Berry, Andrea"
6641,6602640875,"Harlow, Thomas"
6642,7004312478,"Lobel, Marci"
6643,7004184495,"Scrimshaw, Susan C.M."
6644,7003925823,"Clancy, Stephanie M."
6645,7003383172,"Raudenbush, Stephen W."
6646,56992378200,"Brennan, Robert T."
6647,36846985000,"Oggins, Jean"
6648,6602106342,"Leber, Douglas"
6649,57210540016,"Kerr, Margaret"
6650,6602458185,"Medvec, Victoria Husted"
6651,57203677955,"Keltner, Dacher"
6652,57204254017,"Ellsworth, Phoebe C."
6653,55958596900,"Westenberg, P. Michiel"
6654,7102112076,"Flynn, Heather"
6655,6602221925,"Carnelley, Katherine B."
6656,57197585979,"Jaffe, Kenneth"
6657,7404799084,"Johnson, Lora G."
6658,7006553772,"Lassner, Jason B."
6659,7003454494,"Stoney, Catherine M."
6660,24392620700,"Burke, Peter J."
6661,6603854034,"Earnest, Angela"
6662,6602718103,"Roney, Christopher J.R."
6663,6701387271,"Crowe, Ellen"
6664,6507712559,"Hymes, Charles"
6665,7005799794,"Basso, Michael R."
6666,6603731131,"Schefft, Bruce K."
6667,57207372626,"Hoffmann, Russell G."
6668,6701830094,"Lobel, Thalma E."
6669,7004449408,"Karney, Benjamin R."
6670,7402381104,"Sullivan, Kieran T."
6671,6602514167,"Urrows, Susan"
6672,56591774100,"Higgins, Pamela"
6673,6603917122,"Cole, Valerie"
6674,6603027672,"Colangelo, Nicholas"
6675,7004357083,"Assouline, Susan G."
6676,57197320259,"Swan, Suzanne"
6677,7003449157,"Occhipinti, Stefano"
6678,7006021435,"Siegal, Michael"
6679,57139919000,"Stanton, Annette L."
6680,6602726289,"Danoff-Burg, Sharon"
6681,56347358300,"Cameron, Christine L."
6682,7201547906,"Ellis, Andrew P."
6683,7404322567,"Weber, Joseph G."
6684,6701352863,"Oettingen, Gabriele"
6685,7102864988,"Little, Todd D."
6686,7003644686,"Lindenberger, Ulman"
6687,24350603900,"Baker, Sara M."
6688,35894463900,"Ewart, Craig K."
6689,7003674847,"Kolodner, Kenneth B."
6690,35509660600,"DeKay, Michael L."
6691,7103086500,"Kraus, Sue"
6692,57211415416,"Luengo, M. A."
6693,6603089587,"Carrillo-de-la-Peña, M. T."
6694,6506279013,"Otero, J. M."
6695,7103314178,"Romero, E."
6696,57212798675,"Miller, Rowland S."
6697,7101739250,"Dill, Jody C."
6698,7004389273,"van de Vliert, Evert"
6699,6603003263,"Euwema, Martin C."
6700,35419394500,"Shiffman, Saul S."
6701,7005962159,"Paty, Jean"
6702,7003595930,"Fritzsche, Barbara A."
6703,7006657916,"Cloninger, C. Robert"
6704,57209111856,"Suh, Eun Jung"
6705,56858726000,"Desaulniers, Julie"
6706,7004685503,"Viken, Richard J."
6707,57202447300,"Murphy, Bridget C."
6708,6602831635,"Karbon, Mariss"
6709,6507838563,"Maszk, Pat"
6710,15038033000,"Smith, Melanie"
6711,7007146724,"O'Boyle, Cherie"
6712,7202645026,"Suh, Karen"
6713,6507644103,"De La Ronde, Chris"
6714,7102494164,"Terry, Deborah J."
6715,36846298100,"Lowery, Laura"
6716,57197336594,"Ebert, Rhonda"
6717,6701369972,"Kring, Ann M."
6718,7402618211,"Hill, Karl G."
6719,14049294400,"Tighe, Elizabeth M."
6720,6506049253,"Denes-Raj, Veronika"
6721,57204304526,"Sprecher, Susan"
6722,14052935700,"Sullivan, Quintin"
6723,7004996187,"Hatfield, Elaine"
6724,7202976276,"Gibson, Bryan"
6725,7006346448,"Wegener, Duane T."
6726,7404350558,"Bailey, J. Michael"
6727,6603929708,"Gaulin, Steven"
6728,6505801406,"Agyei, Yvonne"
6729,6602144372,"Gladue, Brian A."
6730,7401703449,"Levy, Becca R."
6731,6603647111,"Kazén, Miguel"
6732,7401799932,"Reed, Marjorie A."
6733,7007180802,"Whitney, Kristina"
6734,6603603380,"Sagrestano, Lynda M."
